transactions_id,sessions_id,payment_method_id,total_amount,transactions_timestamps,status,voucher_id
1256,12705,4,1190000,2020-07-03 20:09:14 UTC,canceled,1
8119,79670,4,2715000,2021-09-06 18:33:23 UTC,canceled,1
3308,34572,4,2885000,2020-12-05 00:13:50 UTC,canceled,1
6100,60664,4,15000,2021-04-25 18:05:27 UTC,canceled,1
2979,29884,4,1750000,2020-11-12 15:13:18 UTC,canceled,1
5249,53307,5,400000,2021-03-13 06:42:18 UTC,canceled,1
411,5203,5,1210000,2020-04-04 07:03:09 UTC,canceled,1
11934,120134,6,4800000,2022-01-23 15:49:06 UTC,canceled,1
10801,108321,6,2250000,2021-12-12 12:46:04 UTC,canceled,1
17030,163790,6,2175000,2022-10-11 04:13:45 UTC,canceled,1
8673,85254,6,2195000,2021-10-07 20:00:25 UTC,canceled,1
10229,102016,6,400000,2021-11-25 06:32:09 UTC,canceled,1
15641,152325,6,2575000,2022-07-18 23:34:06 UTC,canceled,1
7889,77342,6,2255000,2021-08-21 11:45:43 UTC,canceled,1
18830,186690,6,1710000,2022-12-18 10:49:07 UTC,canceled,1
12437,125469,6,2775000,2022-02-16 06:45:02 UTC,canceled,1
5346,54135,6,1100000,2021-03-17 04:53:18 UTC,canceled,1
15904,154225,6,4150000,2022-08-06 12:32:56 UTC,canceled,1
17251,166576,1,1400000,2022-10-20 00:07:21 UTC,canceled,1
15268,149498,1,5035000,2022-06-26 03:37:26 UTC,canceled,1
14524,143927,2,510000,2022-05-21 23:16:29 UTC,canceled,1
8787,86553,2,525000,2021-10-11 06:11:43 UTC,canceled,1
5124,52276,2,5185000,2021-03-07 02:05:55 UTC,canceled,1
16431,157996,2,1675000,2022-09-10 15:19:45 UTC,canceled,1
6884,67446,3,895000,2021-06-12 12:36:03 UTC,canceled,1
10519,105208,3,2675000,2021-12-04 14:10:38 UTC,canceled,1
4881,50362,3,635000,2021-02-24 10:52:16 UTC,canceled,1
10669,106925,3,920000,2021-12-08 23:39:00 UTC,canceled,1
10969,110069,3,215000,2021-12-18 08:16:06 UTC,canceled,1
14232,141758,3,715000,2022-05-08 08:34:01 UTC,canceled,1
6846,67120,4,2080000,2021-06-09 23:15:30 UTC,canceled,1
580,6838,4,735000,2020-04-25 06:52:57 UTC,canceled,1
13931,139438,4,820000,2022-04-24 08:35:46 UTC,canceled,1
10988,110282,4,1320000,2021-12-18 15:35:31 UTC,canceled,1
3173,32754,4,1700000,2020-11-25 17:25:03 UTC,canceled,1
9831,97662,4,3510000,2021-11-13 12:58:00 UTC,canceled,1
16373,157584,5,2090000,2022-09-05 23:38:09 UTC,canceled,1
16459,158150,5,4375000,2022-09-11 13:00:09 UTC,canceled,1
8836,87181,5,225000,2021-10-13 10:52:14 UTC,canceled,1
3014,30415,6,500000,2020-11-14 20:45:21 UTC,canceled,1
15585,151925,6,2515000,2022-07-15 20:38:03 UTC,canceled,1
4264,45250,6,1320000,2021-01-27 15:30:56 UTC,canceled,1
6209,61543,6,5800000,2021-05-02 12:12:38 UTC,canceled,1
17597,171088,6,2845000,2022-11-03 04:48:56 UTC,canceled,1
18933,187794,6,955000,2022-12-21 16:58:15 UTC,canceled,1
310,3961,6,525000,2020-03-14 10:16:23 UTC,canceled,1
6067,60344,6,290000,2021-04-24 16:03:07 UTC,canceled,1
2911,29003,2,3315000,2020-11-08 05:47:29 UTC,canceled,1
2246,20558,2,2500000,2020-09-22 16:24:27 UTC,canceled,1
17236,166385,2,2435000,2022-10-19 05:55:39 UTC,canceled,1
9308,92062,2,2475000,2021-10-28 06:18:25 UTC,canceled,1
5566,56013,3,960000,2021-03-27 18:32:46 UTC,canceled,1
10184,101605,3,1950000,2021-11-23 19:20:47 UTC,canceled,1
9227,91234,3,595000,2021-10-25 06:59:52 UTC,canceled,1
8285,81432,3,3015000,2021-09-19 11:42:28 UTC,canceled,1
11153,111984,3,880000,2021-12-22 17:56:21 UTC,canceled,1
17854,174343,3,880000,2022-11-12 14:36:11 UTC,canceled,1
1137,11781,3,720000,2020-06-22 16:15:35 UTC,canceled,1
14226,141704,3,1080000,2022-05-08 02:52:50 UTC,canceled,1
10654,106729,3,2370000,2021-12-08 04:31:27 UTC,canceled,1
16891,161997,3,620000,2022-10-05 20:24:46 UTC,canceled,1
9007,88894,4,160000,2021-10-18 08:26:18 UTC,canceled,1
9366,92802,4,1425000,2021-10-30 17:16:54 UTC,canceled,1
11360,114067,4,835000,2021-12-28 01:45:03 UTC,canceled,1
2987,30081,4,1965000,2020-11-13 15:26:35 UTC,canceled,1
9152,90416,4,1250000,2021-10-23 12:50:36 UTC,canceled,1
12788,128919,4,385000,2022-03-02 06:42:36 UTC,canceled,1
831,9229,5,800000,2020-05-24 21:35:09 UTC,canceled,1
13662,137502,5,2105000,2022-04-12 15:48:51 UTC,canceled,1
17220,166139,5,515000,2022-10-18 07:33:16 UTC,canceled,1
2597,24971,6,1450000,2020-10-18 17:29:18 UTC,canceled,1
18976,188444,6,1000000,2022-12-24 07:51:24 UTC,canceled,1
5291,53646,6,1405000,2021-03-14 10:27:20 UTC,canceled,1
16834,161217,6,210000,2022-10-03 00:31:11 UTC,canceled,1
916,9787,6,380000,2020-05-31 20:57:18 UTC,canceled,1
18317,180234,6,145000,2022-11-27 20:10:55 UTC,canceled,1
16641,159335,6,720000,2022-09-22 08:07:52 UTC,canceled,1
974,10364,6,280000,2020-06-07 12:25:25 UTC,canceled,1
10300,102623,6,2050000,2021-11-27 08:11:04 UTC,canceled,1
18776,185974,6,2210000,2022-12-16 17:34:26 UTC,canceled,1
14649,144915,1,2730000,2022-05-28 13:49:58 UTC,canceled,1
1499,14645,1,230000,2020-07-25 05:57:57 UTC,canceled,1
1334,13274,2,4285000,2020-07-09 18:28:03 UTC,canceled,1
15829,153748,2,2140000,2022-07-31 20:33:04 UTC,canceled,1
14559,144272,2,400000,2022-05-23 19:57:46 UTC,canceled,1
3322,34684,2,1200000,2020-12-05 10:02:14 UTC,canceled,1
13120,132417,2,740000,2022-03-18 05:16:49 UTC,canceled,1
11859,119406,2,270000,2022-01-20 20:12:10 UTC,canceled,1
16384,157659,2,3800000,2022-09-06 20:12:59 UTC,canceled,1
4087,43745,2,2700000,2021-01-17 18:53:16 UTC,canceled,1
12603,127003,3,1320000,2022-02-22 04:05:54 UTC,canceled,1
4144,44193,3,3100000,2021-01-21 04:37:56 UTC,canceled,1
18406,181316,3,2340000,2022-12-02 14:53:00 UTC,canceled,1
18751,185558,3,3480000,2022-12-14 19:47:38 UTC,canceled,1
17637,171575,3,1335000,2022-11-04 21:25:52 UTC,canceled,1
16235,156591,4,1125000,2022-08-28 07:31:03 UTC,canceled,1
17825,174043,4,1325000,2022-11-12 04:22:10 UTC,canceled,1
13455,135851,5,2780000,2022-04-03 04:44:01 UTC,canceled,1
1997,18522,6,2250000,2020-09-04 21:28:59 UTC,canceled,1
8810,86816,6,2090000,2021-10-12 04:49:07 UTC,canceled,1
17012,163590,6,425000,2022-10-10 06:11:46 UTC,canceled,1
12766,128723,6,3475000,2022-03-01 01:49:18 UTC,canceled,1
18500,182536,6,3250000,2022-12-04 23:40:08 UTC,canceled,1
16022,155088,6,2695000,2022-08-14 09:32:13 UTC,canceled,1
17785,173549,6,2300000,2022-11-10 04:45:28 UTC,canceled,1
15864,153941,6,2620000,2022-08-03 17:35:48 UTC,canceled,1
15548,151681,6,870000,2022-07-13 00:16:37 UTC,canceled,1
10303,102656,6,325000,2021-11-27 09:39:03 UTC,canceled,1
1694,16187,6,1540000,2020-08-09 21:57:38 UTC,canceled,1
16974,162943,6,1220000,2022-10-08 22:06:16 UTC,canceled,1
17677,171981,6,270000,2022-11-05 16:42:51 UTC,canceled,1
1493,14586,6,310000,2020-07-24 07:13:18 UTC,canceled,1
15892,154140,1,605000,2022-08-05 22:12:14 UTC,canceled,1
6036,60099,1,920000,2021-04-23 05:09:49 UTC,canceled,1
11110,111509,2,2485000,2021-12-21 00:48:02 UTC,canceled,1
4325,45717,2,1545000,2021-01-30 19:02:53 UTC,canceled,1
5034,51564,2,360000,2021-03-02 23:04:24 UTC,canceled,1
18847,186853,2,60000,2022-12-18 14:25:43 UTC,canceled,1
15110,148279,2,1250000,2022-06-18 15:11:57 UTC,canceled,1
10825,108563,3,360000,2021-12-12 18:51:03 UTC,canceled,1
1059,11122,3,1755000,2020-06-14 19:03:36 UTC,canceled,1
1867,17535,3,1050000,2020-08-25 05:29:51 UTC,canceled,1
15078,148041,3,2970000,2022-06-17 11:57:17 UTC,canceled,1
8197,80525,3,2155000,2021-09-12 19:28:33 UTC,canceled,1
1715,16340,4,870000,2020-08-12 05:07:20 UTC,canceled,1
10538,105447,4,1200000,2021-12-05 02:22:41 UTC,canceled,1
3213,33291,4,1370000,2020-11-28 11:33:45 UTC,canceled,1
3052,31086,5,2000000,2020-11-17 19:04:24 UTC,canceled,1
15156,148664,6,1685000,2022-06-19 21:11:46 UTC,canceled,1
2969,29802,6,3710000,2020-11-12 04:16:24 UTC,canceled,1
7964,77952,6,2355000,2021-08-25 19:40:41 UTC,canceled,1
7064,68976,6,615000,2021-06-20 17:30:00 UTC,canceled,1
3730,40516,6,3900000,2020-12-28 17:14:53 UTC,canceled,1
11838,119226,6,305000,2022-01-19 18:18:08 UTC,canceled,1
18988,188604,6,785000,2022-12-24 14:16:00 UTC,canceled,1
10327,102948,6,2640000,2021-11-27 20:07:24 UTC,canceled,1
13090,132131,6,355000,2022-03-16 07:13:59 UTC,canceled,1
12467,125743,6,545000,2022-02-17 18:26:37 UTC,canceled,1
10861,108863,2,1440000,2021-12-13 17:27:00 UTC,canceled,1
1823,17188,2,595000,2020-08-21 18:10:08 UTC,canceled,1
1894,17777,2,210000,2020-08-27 22:48:13 UTC,canceled,1
16572,158946,2,185000,2022-09-18 14:06:24 UTC,canceled,1
18999,188707,2,1825000,2022-12-24 20:06:22 UTC,canceled,1
17756,173088,3,595000,2022-11-07 22:48:03 UTC,canceled,1
3132,32161,3,850000,2020-11-22 13:39:25 UTC,canceled,1
844,9329,3,2300000,2020-05-26 04:46:01 UTC,canceled,1
3736,40558,3,420000,2020-12-28 20:52:19 UTC,canceled,1
14126,140994,3,920000,2022-05-03 13:21:08 UTC,canceled,1
4661,48414,3,2220000,2021-02-14 03:46:12 UTC,canceled,1
13727,137900,4,255000,2022-04-15 12:26:18 UTC,canceled,1
3430,36102,4,425000,2020-12-11 02:54:36 UTC,canceled,1
7179,69848,4,2770000,2021-06-27 00:39:15 UTC,canceled,1
15693,152743,4,615000,2022-07-22 23:45:56 UTC,canceled,1
2514,23644,4,1200000,2020-10-11 22:49:53 UTC,canceled,1
229,2992,4,3600000,2020-02-26 20:12:39 UTC,canceled,1
7934,77725,4,250000,2021-08-23 11:56:33 UTC,canceled,1
615,7090,4,900000,2020-04-27 06:58:59 UTC,canceled,1
18727,185365,4,910000,2022-12-14 00:19:51 UTC,canceled,1
13236,133595,4,790000,2022-03-22 11:45:38 UTC,canceled,1
9785,97230,4,950000,2021-11-12 12:22:04 UTC,canceled,1
3330,34795,4,1110000,2020-12-05 14:45:27 UTC,canceled,1
18181,178437,5,1290000,2022-11-23 19:42:53 UTC,canceled,1
8159,80118,5,500000,2021-09-10 22:05:16 UTC,canceled,1
4785,49517,5,880000,2021-02-20 09:48:38 UTC,canceled,1
14286,142076,6,960000,2022-05-09 23:10:44 UTC,canceled,1
5268,53448,6,2750000,2021-03-13 16:15:43 UTC,canceled,1
17502,169930,6,1000000,2022-10-30 06:46:10 UTC,canceled,1
5447,54949,6,4380000,2021-03-21 12:31:31 UTC,canceled,1
10971,110093,6,2150000,2021-12-18 09:02:26 UTC,canceled,1
16275,156863,6,2565000,2022-08-30 07:04:20 UTC,canceled,1
6862,67254,6,1125000,2021-06-11 05:28:56 UTC,canceled,1
4163,44349,6,410000,2021-01-22 06:59:17 UTC,canceled,1
15879,154060,6,2330000,2022-08-04 20:04:13 UTC,canceled,1
2705,26473,6,890000,2020-10-26 07:26:33 UTC,canceled,1
15045,147801,6,2840000,2022-06-15 08:53:37 UTC,canceled,1
15949,154546,6,525000,2022-08-08 13:19:20 UTC,canceled,1
4184,44489,6,940000,2021-01-23 09:06:33 UTC,canceled,1
12110,121870,2,1160000,2022-01-31 18:26:13 UTC,canceled,1
10898,109352,2,465000,2021-12-15 09:24:01 UTC,canceled,1
12621,127229,2,3695000,2022-02-23 07:01:03 UTC,canceled,1
2985,30056,2,1315000,2020-11-13 12:17:34 UTC,canceled,1
8365,82189,2,355000,2021-09-25 09:04:57 UTC,canceled,1
836,9274,2,1720000,2020-05-25 10:14:13 UTC,canceled,1
15902,154200,2,2295000,2022-08-06 10:37:22 UTC,canceled,1
15614,152100,2,4055000,2022-07-17 08:50:12 UTC,canceled,1
5307,53801,3,2325000,2021-03-14 16:50:38 UTC,canceled,1
7188,69905,3,490000,2021-06-27 06:31:55 UTC,canceled,1
12831,129524,3,2185000,2022-03-05 12:39:27 UTC,canceled,1
4203,44727,3,1150000,2021-01-24 10:39:54 UTC,canceled,1
7211,70085,3,360000,2021-06-27 16:02:37 UTC,canceled,1
7910,77513,3,590000,2021-08-22 08:14:38 UTC,canceled,1
5333,54014,3,440000,2021-03-16 00:15:22 UTC,canceled,1
7604,74287,4,1535000,2021-07-29 06:00:27 UTC,canceled,1
18632,184211,4,2640000,2022-12-11 04:09:36 UTC,canceled,1
17346,167818,4,175000,2022-10-23 13:19:53 UTC,canceled,1
18934,187797,4,525000,2022-12-21 17:13:06 UTC,canceled,1
18690,185007,4,235000,2022-12-12 18:46:58 UTC,canceled,1
2666,25949,5,750000,2020-10-24 22:41:00 UTC,canceled,1
1643,15785,6,1440000,2020-08-06 11:34:02 UTC,canceled,1
18449,181867,6,490000,2022-12-04 03:22:06 UTC,canceled,1
15230,149245,6,2335000,2022-06-24 21:21:37 UTC,canceled,1
185,2428,6,360000,2020-02-15 19:11:22 UTC,canceled,1
2665,25940,6,1350000,2020-10-24 20:28:58 UTC,canceled,1
16674,159630,6,2935000,2022-09-25 06:38:48 UTC,canceled,1
11696,117683,1,2805000,2022-01-12 19:10:05 UTC,canceled,1
9316,92125,1,1300000,2021-10-28 11:47:11 UTC,canceled,1
13648,137407,1,135000,2022-04-11 20:40:56 UTC,canceled,1
8584,84361,2,1440000,2021-10-04 19:16:08 UTC,canceled,1
8327,81818,2,415000,2021-09-22 00:03:22 UTC,canceled,1
15276,149583,2,415000,2022-06-26 10:02:52 UTC,canceled,1
12388,124983,2,500000,2022-02-13 19:06:20 UTC,canceled,1
4625,48017,2,1620000,2021-02-12 05:45:24 UTC,canceled,1
2725,26650,2,1010000,2020-10-27 15:03:58 UTC,canceled,1
10176,101516,2,690000,2021-11-23 11:53:17 UTC,canceled,1
6770,66427,2,580000,2021-06-05 14:25:25 UTC,canceled,1
9961,99273,2,2605000,2021-11-17 16:48:32 UTC,canceled,1
6322,62450,2,875000,2021-05-09 01:09:50 UTC,canceled,1
3332,34807,3,885000,2020-12-05 15:13:49 UTC,canceled,1
10811,108427,3,840000,2021-12-12 14:43:21 UTC,canceled,1
15289,149661,3,2525000,2022-06-26 13:51:58 UTC,canceled,1
22,292,3,2150000,2019-12-15 08:18:04 UTC,canceled,1
12775,128814,3,250000,2022-03-01 16:58:20 UTC,canceled,1
5006,51386,3,1880000,2021-03-01 09:14:58 UTC,canceled,1
15745,153134,3,440000,2022-07-26 05:17:57 UTC,canceled,1
18169,178311,3,1645000,2022-11-23 06:57:56 UTC,canceled,1
1494,14601,3,1825000,2020-07-24 13:50:44 UTC,canceled,1
4732,49015,4,455000,2021-02-17 02:35:06 UTC,canceled,1
8837,87198,4,1340000,2021-10-13 12:18:23 UTC,canceled,1
11873,119582,4,4070000,2022-01-21 19:19:44 UTC,canceled,1
18860,187001,4,240000,2022-12-18 18:52:28 UTC,canceled,1
12533,126466,4,3855000,2022-02-20 09:30:57 UTC,canceled,1
5007,51389,4,225000,2021-03-01 11:08:02 UTC,canceled,1
11978,120470,4,1505000,2022-01-25 12:08:52 UTC,canceled,1
13088,132067,5,480000,2022-03-15 20:38:36 UTC,canceled,1
72,972,5,2080000,2020-01-11 14:59:31 UTC,canceled,1
18365,180772,5,1950000,2022-11-29 21:55:19 UTC,canceled,1
8646,84908,6,2825000,2021-10-06 17:02:55 UTC,canceled,1
8220,80826,6,1480000,2021-09-15 00:21:44 UTC,canceled,1
3649,39556,6,1010000,2020-12-25 19:05:35 UTC,canceled,1
14773,145830,6,870000,2022-06-04 08:55:54 UTC,canceled,1
5869,58473,6,2715000,2021-04-11 15:10:50 UTC,canceled,1
1751,16663,6,965000,2020-08-15 15:02:51 UTC,canceled,1
4628,48025,6,4335000,2021-02-12 06:19:10 UTC,canceled,1
15255,149422,6,580000,2022-06-25 17:24:59 UTC,canceled,1
196,2633,6,1005000,2020-02-19 14:12:07 UTC,canceled,1
7666,74846,6,2605000,2021-08-01 18:01:28 UTC,canceled,1
7470,72827,6,2050000,2021-07-18 10:19:50 UTC,canceled,1
19049,189298,6,610000,2022-12-25 17:03:32 UTC,canceled,1
10151,101270,6,770000,2021-11-22 08:49:49 UTC,canceled,1
17848,174270,6,300000,2022-11-12 12:38:01 UTC,canceled,1
5338,54055,1,165000,2021-03-16 12:10:59 UTC,canceled,1
16188,156268,1,1955000,2022-08-25 12:01:56 UTC,canceled,1
18498,182523,2,2790000,2022-12-04 22:33:45 UTC,canceled,1
4686,48588,2,1730000,2021-02-14 13:15:46 UTC,canceled,1
16626,159250,2,3180000,2022-09-21 08:20:01 UTC,canceled,1
12185,122730,2,2475000,2022-02-05 10:16:37 UTC,canceled,1
13612,137147,3,1630000,2022-04-10 12:16:33 UTC,canceled,1
7059,68944,3,275000,2021-06-20 15:33:09 UTC,canceled,1
7157,69677,3,765000,2021-06-26 09:30:28 UTC,canceled,1
18303,180039,3,1980000,2022-11-27 14:43:06 UTC,canceled,1
5386,54489,3,3750000,2021-03-19 18:43:09 UTC,canceled,1
6033,60080,3,2150000,2021-04-22 23:43:43 UTC,canceled,1
10817,108484,3,155000,2021-12-12 16:20:10 UTC,canceled,1
9181,90687,3,2340000,2021-10-24 06:23:26 UTC,canceled,1
15592,151973,3,505000,2022-07-16 10:01:22 UTC,canceled,1
9847,97804,3,1880000,2021-11-13 18:20:06 UTC,canceled,1
16804,160758,3,1420000,2022-10-02 09:04:55 UTC,canceled,1
18162,178267,4,670000,2022-11-23 04:28:17 UTC,canceled,1
5579,56069,4,2600000,2021-03-28 01:21:32 UTC,canceled,1
16160,156090,4,50000,2022-08-22 20:23:23 UTC,canceled,1
17388,168377,4,920000,2022-10-25 06:50:35 UTC,canceled,1
8607,84541,4,2040000,2021-10-05 09:32:42 UTC,canceled,1
9782,97181,5,2250000,2021-11-12 07:32:51 UTC,canceled,1
15432,150817,5,1970000,2022-07-05 05:55:02 UTC,canceled,1
15205,149036,5,1435000,2022-06-23 03:28:49 UTC,canceled,1
17074,164478,6,3370000,2022-10-13 17:32:46 UTC,canceled,1
16198,156318,6,4275000,2022-08-25 23:07:50 UTC,canceled,1
17155,165355,6,2205000,2022-10-16 08:13:05 UTC,canceled,1
17693,172214,6,2065000,2022-11-06 05:42:28 UTC,canceled,1
17021,163675,6,305000,2022-10-10 17:15:55 UTC,canceled,1
13320,134427,6,485000,2022-03-26 18:05:31 UTC,canceled,1
18721,185299,6,2490000,2022-12-13 19:04:33 UTC,canceled,1
2829,27924,6,760000,2020-11-02 19:53:41 UTC,canceled,1
4530,47334,6,1250000,2021-02-07 18:26:12 UTC,canceled,1
14128,141011,6,2850000,2022-05-03 18:53:56 UTC,canceled,1
11357,114035,6,1195000,2021-12-27 21:04:07 UTC,canceled,1
8962,88398,1,3305000,2021-10-17 09:49:10 UTC,canceled,1
12015,120881,1,2010000,2022-01-27 13:48:35 UTC,canceled,1
14658,144951,1,15000,2022-05-28 18:49:30 UTC,canceled,1
9936,98992,1,120000,2021-11-16 12:21:22 UTC,canceled,1
11428,114760,2,500000,2021-12-30 20:05:20 UTC,canceled,1
1397,13754,2,980000,2020-07-14 06:14:38 UTC,canceled,1
15593,151978,2,1800000,2022-07-16 11:02:38 UTC,canceled,1
3497,37251,2,380000,2020-12-14 18:54:53 UTC,canceled,1
11746,118176,2,475000,2022-01-15 07:54:08 UTC,canceled,1
14105,140850,2,1700000,2022-05-02 06:36:12 UTC,canceled,1
7831,76778,2,270000,2021-08-15 20:59:32 UTC,canceled,1
15375,150406,2,1880000,2022-07-02 10:01:32 UTC,canceled,1
11851,119338,2,140000,2022-01-20 11:26:08 UTC,canceled,1
5420,54769,2,1900000,2021-03-21 01:41:33 UTC,canceled,1
8918,87931,3,735000,2021-10-16 09:01:00 UTC,canceled,1
12529,126430,3,735000,2022-02-20 08:29:44 UTC,canceled,1
8152,80090,3,3230000,2021-09-10 17:45:10 UTC,canceled,1
7742,75789,3,755000,2021-08-08 17:49:18 UTC,canceled,1
11136,111789,3,680000,2021-12-21 21:51:08 UTC,canceled,1
11662,117231,3,2375000,2022-01-10 05:34:59 UTC,canceled,1
8440,82929,3,1585000,2021-09-29 22:44:18 UTC,canceled,1
1468,14428,3,2630000,2020-07-21 17:11:10 UTC,canceled,1
10545,105557,3,1030000,2021-12-05 07:12:53 UTC,canceled,1
8028,78684,3,1390000,2021-08-30 20:23:02 UTC,canceled,1
15069,147971,3,3480000,2022-06-16 18:39:30 UTC,canceled,1
4501,47079,3,1005000,2021-02-07 07:24:47 UTC,canceled,1
15707,152826,3,630000,2022-07-23 15:05:11 UTC,canceled,1
7618,74396,4,800000,2021-07-30 06:32:01 UTC,canceled,1
10646,106637,4,3360000,2021-12-07 19:34:58 UTC,canceled,1
6049,60175,4,240000,2021-04-23 20:45:18 UTC,canceled,1
16394,157718,4,1550000,2022-09-07 12:54:36 UTC,canceled,1
6574,64712,4,760000,2021-05-24 13:00:43 UTC,canceled,1
10186,101633,4,3350000,2021-11-23 20:46:23 UTC,canceled,1
2772,27178,5,1405000,2020-10-30 21:09:12 UTC,canceled,1
18081,177197,6,2570000,2022-11-20 08:25:30 UTC,canceled,1
15385,150494,6,2750000,2022-07-03 01:19:44 UTC,canceled,1
5754,57477,6,3250000,2021-04-05 04:07:45 UTC,canceled,1
16338,157316,6,5180000,2022-09-04 06:35:10 UTC,canceled,1
7664,74808,6,1850000,2021-08-01 14:12:32 UTC,canceled,1
2704,26456,6,1740000,2020-10-26 05:29:05 UTC,canceled,1
206,2717,1,1490000,2020-02-21 18:07:14 UTC,canceled,1
2136,19617,2,2100000,2020-09-13 19:54:51 UTC,canceled,1
14718,145427,2,2220000,2022-05-31 19:31:31 UTC,canceled,1
18682,184946,3,2505000,2022-12-12 13:03:39 UTC,canceled,1
7619,74399,3,595000,2021-07-30 06:38:53 UTC,canceled,1
10051,100278,3,3165000,2021-11-20 14:25:14 UTC,canceled,1
3368,35232,3,1340000,2020-12-06 14:06:03 UTC,canceled,1
4039,43267,3,4625000,2021-01-15 13:16:26 UTC,canceled,1
7744,75816,3,240000,2021-08-08 20:52:13 UTC,canceled,1
6959,68102,3,1615000,2021-06-15 18:13:48 UTC,canceled,1
12910,130322,3,1860000,2022-03-07 21:35:31 UTC,canceled,1
10091,100729,3,2350000,2021-11-21 10:12:06 UTC,canceled,1
1544,15037,3,600000,2020-07-28 09:50:02 UTC,canceled,1
6083,60461,3,2520000,2021-04-25 07:12:22 UTC,canceled,1
7366,71721,3,225000,2021-07-10 11:54:15 UTC,canceled,1
8973,88572,4,2730000,2021-10-17 13:59:21 UTC,canceled,1
9849,97852,4,2015000,2021-11-13 21:16:55 UTC,canceled,1
17876,174623,4,1150000,2022-11-13 05:05:40 UTC,canceled,1
7172,69789,4,3815000,2021-06-26 16:43:51 UTC,canceled,1
12337,124433,4,615000,2022-02-12 13:07:31 UTC,canceled,1
18148,178060,4,220000,2022-11-22 04:05:46 UTC,canceled,1
18523,182910,4,220000,2022-12-06 09:00:31 UTC,canceled,1
10228,102012,4,2490000,2021-11-25 06:24:16 UTC,canceled,1
9359,92697,4,420000,2021-10-30 13:09:38 UTC,canceled,1
18434,181696,4,3470000,2022-12-03 15:27:05 UTC,canceled,1
4156,44266,6,970000,2021-01-21 18:25:31 UTC,canceled,1
16789,160545,6,1780000,2022-10-01 18:14:55 UTC,canceled,1
12492,126068,6,190000,2022-02-19 07:20:21 UTC,canceled,1
11726,118001,6,635000,2022-01-14 11:25:57 UTC,canceled,1
1056,11112,6,1125000,2020-06-14 18:20:06 UTC,canceled,1
15329,150031,6,215000,2022-06-28 19:35:52 UTC,canceled,1
626,7158,6,1430000,2020-04-28 11:49:48 UTC,canceled,1
5624,56418,1,2740000,2021-03-28 21:47:12 UTC,canceled,1
9905,98601,1,1310000,2021-11-14 20:37:27 UTC,canceled,1
3072,31354,1,2310000,2020-11-19 06:18:52 UTC,canceled,1
15405,150651,2,610000,2022-07-03 16:50:19 UTC,canceled,1
2032,18817,2,460000,2020-09-06 13:30:02 UTC,canceled,1
10094,100758,2,3020000,2021-11-21 10:43:32 UTC,canceled,1
10723,107486,3,415000,2021-12-11 04:28:57 UTC,canceled,1
1282,12909,3,745000,2020-07-05 10:29:14 UTC,canceled,1
7278,70727,3,710000,2021-07-03 08:49:20 UTC,canceled,1
1803,17068,3,1520000,2020-08-19 22:39:02 UTC,canceled,1
18512,182697,3,2575000,2022-12-05 15:21:02 UTC,canceled,1
4562,47551,3,665000,2021-02-08 22:24:41 UTC,canceled,1
3377,35397,3,760000,2020-12-06 21:01:10 UTC,canceled,1
11003,110462,3,2295000,2021-12-19 00:38:26 UTC,canceled,1
10135,101088,4,160000,2021-11-21 18:10:22 UTC,canceled,1
9627,95698,4,1375000,2021-11-07 13:07:23 UTC,canceled,1
5490,55367,4,660000,2021-03-23 21:16:08 UTC,canceled,1
8478,83336,4,2620000,2021-10-02 08:57:04 UTC,canceled,1
17507,169998,4,315000,2022-10-30 09:09:19 UTC,canceled,1
5248,53306,4,780000,2021-03-13 06:15:48 UTC,canceled,1
14225,141701,5,480000,2022-05-08 02:12:44 UTC,canceled,1
18518,182831,5,585000,2022-12-06 03:25:29 UTC,canceled,1
18792,186249,5,350000,2022-12-17 12:54:46 UTC,canceled,1
7351,71553,6,3520000,2021-07-09 00:08:36 UTC,canceled,1
14468,143528,6,4330000,2022-05-19 14:43:50 UTC,canceled,1
17114,164930,6,2270000,2022-10-15 09:09:17 UTC,canceled,1
2126,19546,6,595000,2020-09-13 13:14:41 UTC,canceled,1
8747,86146,6,3120000,2021-10-10 10:39:39 UTC,canceled,1
510,6143,6,2160000,2020-04-15 02:41:33 UTC,canceled,1
17478,169752,6,2255000,2022-10-29 17:59:19 UTC,canceled,1
16623,159233,6,1230000,2022-09-21 04:20:12 UTC,canceled,1
17981,175873,6,235000,2022-11-16 17:01:53 UTC,canceled,1
17561,170663,1,900000,2022-11-01 04:15:32 UTC,canceled,1
6559,64609,1,2745000,2021-05-23 16:14:09 UTC,canceled,1
321,4165,2,1450000,2020-03-16 20:41:27 UTC,canceled,1
